27.7244 	EXP 	Device response: <KeyPress from None: t=27.723178400075994, value=down, duration=None>
27.7250 	EXP 	New trial (rep=12, index=0): <Trial 12 (0 in rep 12) data={'thisN': 12, 'thisTrialN': 0, 'thisRepN': 12}>
27.7265 	DATA 	Keypress: down
27.7407 	EXP 	fixation: autoDraw = False
27.7407 	EXP 	grating: autoDraw = False
27.7407 	EXP 	grating: ori = np.float64(0.0)
27.7407 	EXP 	fixation: autoDraw = True
27.8413 	EXP 	Device response: <KeyPress from None: t=27.723178400075994, value=down, duration=0.10657209996134043>
28.7244 	INFO 	Keyboard events cleared
28.7242 	EXP 	grating: autoDraw = True
28.7408 	EXP 	fixation: autoDraw = False
29.0242 	EXP 	grating: autoDraw = False
29.8580 	EXP 	Device response: <KeyPress from None: t=29.85622549999971, value=down, duration=None>
29.8584 	EXP 	New trial (rep=13, index=0): <Trial 13 (0 in rep 13) data={'thisN': 13, 'thisTrialN': 0, 'thisRepN': 13}>
29.8608 	DATA 	Keypress: down
29.8742 	EXP 	fixation: autoDraw = False
29.8742 	EXP 	grating: autoDraw = False
29.8742 	EXP 	grating: ori = np.float64(0.0)
29.8742 	EXP 	fixation: autoDraw = True
29.9748 	EXP 	Device response: <KeyPress from None: t=29.85622549999971, value=down, duration=0.10651569999754429>
30.8579 	INFO 	Keyboard events cleared
30.8578 	EXP 	grating: autoDraw = True
30.8742 	EXP 	fixation: autoDraw = False
31.1574 	EXP 	grating: autoDraw = False
31.7412 	EXP 	Device response: <KeyPress from None: t=31.731080300058238, value=up, duration=None>
31.7417 	EXP 	New trial (rep=14, index=0): <Trial 14 (0 in rep 14) data={'thisN': 14, 'thisTrialN': 0, 'thisRepN': 14}>
31.7432 	DATA 	Keypress: up
31.7572 	EXP 	fixation: autoDraw = False
31.7572 	EXP 	grating: autoDraw = False
31.7572 	EXP 	grating: ori = np.float64(0.0)
31.7572 	EXP 	fixation: autoDraw = True
31.7911 	EXP 	Device response: <KeyPress from None: t=31.731080300058238, value=up, duration=0.046001499984413385>
32.7410 	INFO 	Keyboard events cleared
32.7408 	EXP 	grating: autoDraw = True
32.7577 	EXP 	fixation: autoDraw = False
33.0408 	EXP 	grating: autoDraw = False
33.3911 	EXP 	Device response: <KeyPress from None: t=33.38506730005611, value=up, duration=None>
33.3915 	EXP 	New trial (rep=15, index=0): <Trial 15 (0 in rep 15) data={'thisN': 15, 'thisTrialN': 0, 'thisRepN': 15}>
33.3931 	DATA 	Keypress: up
33.4074 	EXP 	fixation: autoDraw = False
33.4074 	EXP 	grating: autoDraw = False
33.4074 	EXP 	grating: ori = np.float64(0.0)
33.4074 	EXP 	fixation: autoDraw = True
33.4750 	EXP 	Device response: <KeyPress from None: t=33.38506730005611, value=up, duration=0.08192859997507185>
34.3911 	INFO 	Keyboard events cleared
34.3909 	EXP 	grating: autoDraw = True
34.4076 	EXP 	fixation: autoDraw = False
34.6907 	EXP 	grating: autoDraw = False
35.0580 	EXP 	Device response: <KeyPress from None: t=35.043501700041816, value=up, duration=None>
35.0584 	EXP 	New trial (rep=16, index=0): <Trial 16 (0 in rep 16) data={'thisN': 16, 'thisTrialN': 0, 'thisRepN': 16}>
35.0599 	DATA 	Keypress: up
35.0743 	EXP 	fixation: autoDraw = False
35.0743 	EXP 	grating: autoDraw = False
35.0743 	EXP 	grating: ori = np.float64(0.0)
35.0743 	EXP 	fixation: autoDraw = True
